Sample,WMGR,"WMGR, no SAR11","WMGR, copio","WMGR, Heterotrophs",WMCN,"WMCN, no SAR11","WMCN, no CN1","WMCN, Heterotrophs",SAR11 rel. abund.,CN1 rel abund,Temperature,Phosphate,Nitrate,Chlorophylle-a,Date,Latitude,Longitude,Depth,Salinity,Oxygen,pH,Ammonia,DOC,DIC,POC,Nitrogen Dioxide,SIOH4,Day Length (hours),Nitrate/Nitrite,Silicate,Size fraction lower threshold,Size fraction upper threshold,Filter Fraction,Sample Site,Nitrite,Salinity [PSU] Lab,Oxygen.1,CO2,Chlf: CTD,Satellite_Chla_mean,Chl_A_Sat,ChlA_Sat8,Insolation,Nitrogen
ERR1103295_AOT,,,,,1.984637044,2.11613829,2.341194858,1.979356023,0.117818058,0.265850866,24.7379,,,,,-15.5217,-31.8615,100,37.1558,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103296_AOT,,,,,2.003426456,2.052590533,2.376468606,1.997849632,0.046707694,0.271013918,23.1666,,,,,-15.5217,-31.8615,150,36.9895,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103297_AOT,,,,,2.006538444,2.072183864,2.377104283,2.008617363,0.061225898,0.269090615,19.607,,,,,-15.5217,-31.8615,200,36.2963,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103298_AOT,,,,,2.148657066,2.265518664,2.476595188,2.16644489,0.092342848,0.222090743,27.2742,,,,,-11.8977,-29.7515,20,37.0136,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103299_AOT,,,,,2.195342179,2.302063624,2.493700996,2.223292598,0.081963311,0.199744673,27.1347,,,,,-11.8977,-29.7515,60,37.0682,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103300_AOT,,,,,2.068789803,2.17525088,2.38682354,2.08927188,0.09058583,0.229325309,24.4276,,,,,-11.8977,-29.7515,100,37.1049,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103301_AOT,,,,,1.944889051,2.002283243,2.31036446,1.930518154,0.057263445,0.278911265,21.5887,,,,,-11.8977,-29.7515,140,36.6626,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103302_AOT,,,,,2.184714327,2.245073039,2.399010547,2.190839165,0.048478049,0.153176986,16.4964,,,,,-11.8977,-29.7515,200,35.7506,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103303_AOT,,,,,2.311504418,2.374028898,2.552290527,2.347307774,0.045504487,0.155116652,28.0165,,,,,-8.2145,-27.9922,20,36.2853,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103304_AOT,,,,,2.12302543,2.227256985,2.470993609,2.141574046,0.084930504,0.236553155,27.8612,,,,,-8.2145,-27.9922,60,36.5561,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103305_AOT,,,,,2.045890966,2.119124043,2.323781726,2.060408299,0.065437855,0.209921889,25.4264,,,,,-8.2145,-27.9922,90,36.9867,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103306_AOT,,,,,1.996969317,2.049910923,2.227385556,1.995183242,0.050424855,0.187729307,23.2089,,,,,-8.2145,-27.9922,120,36.8801,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103307_AOT,,,,,2.208209659,2.280480286,2.420840185,2.227056143,0.05644025,0.149651261,15.1564,,,,,-8.2145,-27.9922,200,35.5809,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103308_AOT,,,,,1.948426525,2.044418133,2.430947378,1.940025618,0.091909174,0.337203772,28.0082,,,,,-5.0972,-26.639,20,35.9697,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103309_AOT,,,,,1.926998096,2.021909908,2.404123712,1.914584899,0.092876888,0.339803119,27.9997,,,,,-5.0972,-26.639,60,35.9739,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103310_AOT,,,,,2.239370651,2.323850413,2.516629177,2.257296268,0.063813676,0.182812338,22.8323,,,,,-5.0972,-26.639,95,36.2681,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103311_AOT,,,,,2.53429557,2.586765204,2.698484253,2.538568415,0.033067044,0.096667769,11.3401,,,,,-5.0972,-26.639,200,35.0866,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103312_AOT,,,,,2.233316158,2.328509465,2.58334164,2.234437934,0.071654218,0.221067566,27.8306,,,,,-1.4865,-25.318,20,35.9767,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103313_AOT,,,,,1.983770785,2.087123632,2.457610534,1.983056637,0.095070003,0.325079806,26.6751,,,,,-1.4865,-25.318,40,36.3967,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103314_AOT,,,,,2.126733206,2.190192038,2.382209672,2.143244667,0.053318146,0.184831919,23.4864,,,,,-1.4865,-25.318,65,36.3183,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103315_AOT,,,,,2.541165996,2.586985852,2.693566497,2.564910037,0.028872252,0.089987905,14.8372,,,,,-1.4865,-25.318,100,35.5089,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103316_AOT,,,,,2.579898406,2.626538455,2.794091233,2.582719238,0.028674421,0.119387923,12.4379,,,,,-1.4865,-25.318,200,35.2037,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103317_AOT,,,,,2.027729873,2.158894878,2.400296901,2.026558244,0.113181107,0.266062881,26.9168,,,,,6.059,-23.4817,20,35.7478,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103318_AOT,,,,,2.185586249,2.289634907,2.389308196,2.200659819,0.080680709,0.146635532,21.1138,,,,,6.059,-23.4817,37,35.9389,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103319_AOT,,,,,2.281365605,2.345954869,2.423794661,2.321466242,0.04798769,0.100034829,16.8352,,,,,6.059,-23.4817,60,35.7134,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103320_AOT,,,,,2.011958407,2.079879453,2.23158028,2.011684447,0.062896879,0.17832526,16.0261,,,,,6.059,-23.4817,100,35.6532,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103321_AOT,,,,,2.165024785,2.277674786,2.50677121,2.186965658,0.088167977,0.226807111,25.5311,,,,,9.4075,-22.7722,20,36.0062,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103322_AOT,,,,,2.140375176,2.220955813,2.334949022,2.16035566,0.065997997,0.145753765,25.2845,,,,,9.4075,-22.7722,40,35.9901,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103323_AOT,,,,,2.074400984,2.140958326,2.211685618,2.087025564,0.058334595,0.11330054,20.094,,,,,9.4075,-22.7722,50,35.8542,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103324_AOT,,,,,2.223752556,2.271822583,2.444097626,2.224654874,0.037796173,0.152583223,12.079,,,,,9.4075,-22.7722,200,35.1908,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103325_AOT,,,,,2.341882923,2.460918506,2.549938261,2.358031961,0.081479961,0.134234597,22.8632,,,,,12.5898,-22.1955,25,35.7762,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103326_AOT,,,,,1.939965504,2.020652023,2.187994273,1.941957663,0.079053896,0.208779432,18.0026,,,,,12.5898,-22.1955,40,35.6703,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103327_AOT,,,,,2.001014473,2.068018345,2.318180169,2.001460227,0.06273663,0.24060876,16.1684,,,,,12.5898,-22.1955,60,35.6293,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103328_AOT,,,,,2.033611381,2.103174288,2.323079385,2.033265379,0.063057042,0.218783549,14.8,,,,,12.5898,-22.1955,100,35.5119,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103329_AOT,,,,,2.286172022,2.316360569,2.493684144,2.286753468,0.022933342,0.138926374,12.5921,,,,,12.5898,-22.1955,200,35.2964,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103330_AOT,,,,,2.494824731,2.566537466,2.666599331,2.525423258,0.045777862,0.103068925,21.4192,,,,,16.9043,-21.5685,20,36.2059,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103331_AOT,,,,,2.381791556,2.475615117,2.592069513,2.40321208,0.063582678,0.132078377,21.3717,,,,,16.9043,-21.5685,40,36.2138,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103332_AOT,,,,,2.285042109,2.351852209,2.480664604,2.299306816,0.049421157,0.132118033,20.4834,,,,,16.9043,-21.5685,60,36.2559,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103333_AOT,,,,,1.983161094,2.047773638,2.228191069,1.984594164,0.061666511,0.199504769,15.65,,,,,16.9043,-21.5685,100,35.74,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103334_AOT,,,,,1.945503331,2.063891746,2.320692351,1.945172866,0.111278629,0.284085101,13.76,,,,,16.9043,-21.5685,200,35.64,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103335_AOT,,,,,2.331050059,2.407513517,2.617548268,2.350259328,0.054325203,0.1771188,20.7737,,,,,20.7047,-21.17,20,36.8149,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103336_AOT,,,,,2.231150938,2.327619767,2.553340999,2.251327665,0.072662996,0.20741747,20.7655,,,,,20.7047,-21.17,40,36.8143,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103337_AOT,,,,,2.269103267,2.363863016,2.581912462,2.282767989,0.069478934,0.197741154,20.7552,,,,,20.7047,-21.17,60,36.814,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103338_AOT,,,,,1.917219699,1.960417421,2.276829526,1.914967448,0.044978071,0.281642788,19.5214,,,,,20.7047,-21.17,80,36.7387,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103339_AOT,,,,,1.987735061,2.051983938,2.308903943,1.987444476,0.06107401,0.245372385,19.3643,,,,,20.7047,-21.17,100,36.7557,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103340_AOT,,,,,1.962426852,2.017128587,2.403533823,1.961403255,0.05378055,0.314283108,17.0189,,,,,20.7047,-21.17,200,36.3069,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103341_AOT,,,,,2.206988011,2.322340876,2.424533801,2.234470611,0.087233835,0.152713674,19.6505,,,,,24.3958,-19.8675,20,36.6113,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103342_AOT,,,,,2.167039971,2.257107433,2.344735271,2.188850555,0.071646591,0.132141473,19.6181,,,,,24.3958,-19.8675,40,36.6461,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103343_AOT,,,,,1.950140167,1.986434558,2.226241416,1.941765407,0.036793511,0.225160597,19.6339,,,,,24.3958,-19.8675,60,36.7825,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103344_AOT,,,,,2.078461349,2.129298147,2.363677578,2.077696133,0.045016276,0.209152246,18.9727,,,,,24.3958,-19.8675,100,36.8316,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103345_AOT,,,,,2.230326642,2.325860194,2.50947726,2.23256427,0.072054016,0.184931979,16.9663,,,,,24.3958,-19.8675,200,36.3932,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103346_AOT,,,,,2.20886405,2.363313991,2.431331073,2.236993867,0.113290072,0.15542667,19.8147,,,,,26.3482,-17.312,20,36.8864,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103347_AOT,,,,,2.019731783,2.099442965,2.242673642,2.018707358,0.072501425,0.179404995,18.8055,,,,,26.3482,-17.312,70,36.8055,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103348_AOT,,,,,1.998068348,2.045083503,2.235807086,1.99500147,0.044986985,0.192375283,18.5791,,,,,26.3482,-17.312,100,36.817,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103349_AOT,,,,,2.095056701,2.155850893,2.401432231,2.095143762,0.052596916,0.218616015,17.3808,,,,,26.3482,-17.312,200,36.5829,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103350_AOT,,,,,2.241756702,2.3906811,2.445624227,2.280082016,0.107087382,0.141023872,17.7496,,,,,33.3978,-13.5343,20,36.6019,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103351_AOT,,,,,2.219880721,2.346961128,2.402798925,2.264207126,0.094346009,0.13039517,17.4828,,,,,33.3978,-13.5343,40,36.5778,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103352_AOT,,,,,2.290469973,2.38263704,2.438062468,2.32807083,0.066660348,0.102632882,17.4019,,,,,33.3978,-13.5343,60,36.5714,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103353_AOT,,,,,2.184820249,2.277375687,2.350348992,2.194967686,0.072457492,0.122582195,17.0855,,,,,33.3978,-13.5343,85,36.5151,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103354_AOT,,,,,2.024415217,2.128118896,2.36706061,2.024330589,0.091926196,0.250643893,15.0648,,,,,33.3978,-13.5343,200,36.1523,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103355_AOT,,,,,2.2208547,2.428173377,2.511192892,2.258097778,0.145163522,0.19212517,17.9629,,,,,35.2387,-12.8973,20,36.5965,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103356_AOT,,,,,2.195587335,2.340825128,2.430489515,2.230904909,0.108319713,0.164211047,17.7136,,,,,35.2387,-12.8973,40,36.5965,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103357_AOT,,,,,1.981650388,2.039422217,2.192867263,1.973787619,0.055580714,0.177066536,17.5229,,,,,35.2387,-12.8973,55,36.5745,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103358_AOT,,,,,2.056017559,2.130402608,2.382125177,2.05652199,0.065804032,0.235946514,16.6938,,,,,35.2387,-12.8973,100,36.4127,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103359_AOT,,,,,2.018398993,2.120537315,2.40331966,2.01824818,0.091151202,0.274292934,14.5742,,,,,35.2387,-12.8973,200,36.0059,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103360_AOT,,,,,2.347949683,2.528593754,2.595488861,2.358277991,0.118176638,0.155149425,16.3227,,,,,38.745,-12.6088,20,36.3022,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103361_AOT,,,,,2.302281226,2.430864371,2.518778946,2.308818221,0.089863965,0.142547222,16.0821,,,,,38.745,-12.6088,44,36.3946,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103362_AOT,,,,,2.263263298,2.297953844,2.406975307,2.265604136,0.026727103,0.102142524,16.0203,,,,,38.745,-12.6088,60,36.388,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103363_AOT,,,,,2.133825156,2.251403607,2.51055735,2.134143705,0.093957257,0.249399464,15.4726,,,,,38.745,-12.6088,100,36.3033,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103364_AOT,,,,,1.967773697,2.052990022,2.337628222,1.967626456,0.080927951,0.27650024,14.793,,,,,38.745,-12.6088,200,36.1697,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103365_AOT,,,,,2.070385405,2.12403245,2.291919988,2.070602859,0.04772731,0.171477015,13.7473,,,,,43.0423,-10.935,20,35.7863,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103366_AOT,,,,,2.247855194,2.345131495,2.414602303,2.256709396,0.072317317,0.11787561,13.6847,,,,,43.0423,-10.935,40,35.7866,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103367_AOT,,,,,2.23289726,2.341995304,2.41564291,2.239130039,0.081295399,0.129090217,12.8448,,,,,43.0423,-10.935,60,35.7579,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103368_AOT,,,,,2.060947846,2.114313545,2.31772029,2.060991888,0.047891098,0.194861114,12.8585,,,,,43.0423,-10.935,100,35.8014,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103369_AOT,,,,,2.085246741,2.13587288,2.351341989,2.085261916,0.044570251,0.196911847,12.2685,,,,,43.0423,-10.935,200,35.7122,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103370_AOT,,,,,2.20781256,2.330895862,2.400033284,2.210893182,0.092481543,0.137297253,12.582,,,,,47.0438,-8.0905,20,35.6486,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103371_AOT,,,,,2.201089139,2.297737586,2.36934527,2.204612048,0.074474569,0.122873416,12.4765,,,,,47.0438,-8.0905,40,35.6494,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103372_AOT,,,,,2.055412727,2.114544937,2.252922351,2.055304913,0.053055026,0.157639158,11.9942,,,,,47.0438,-8.0905,60,35.6758,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103373_AOT,,,,,2.097524307,2.158352893,2.336588365,2.097684965,0.052513,0.178861394,11.9942,,,,,47.0438,-8.0905,100,35.6787,,,,,,,,,,,,,,c,,,,,,,,,,,
ERR1103374_AOT,,,,,2.122520174,2.172104088,2.384652093,2.122777216,0.042303337,0.189312478,11.8041,,,,,47.0438,-8.0905,200,35.6533,,,,,,,,,,,,,,c,,,,,,,,,,,
2.2009.5m_SPOT,,,,,1.572612186,2.242573066,2.478925409,1.577386717,0.539172221,0.612818752,13.66545,0.185,1.088,,,,,5,33.33685,3.62303,,,,,259.638409,,,,,,,,,,,,,,,,1.11265,1.94016,,
3.2009.5m_SPOT,,,,,,,,,,,14.07105,0.21,0.088,,,,,5,33.3577,3.88054,,,,,129.929596,,,,,,,,,,,,,,,,2.77179,0.5918,,
4.2009.5m_SPOT,,,,,2.018120735,2.522893982,2.72333096,2.021542524,0.33145659,0.40921346,14.5248,0.18,0.9275,,,,,5,33.45605,4.07582,,,,,106.5675,,,,,,,,,,,,,,,,0.6783,0.42073,,
5.2009.5m_SPOT,,,,,1.651259584,2.249249345,2.663190978,1.645669827,0.478679268,0.60842766,16.53055,0.105,0.035,,,,,5,33.44725,4.04212,,,,,92.625101,,,,,,,,,,,,,,,,0.42285,0.39538,,
6.2009.5m_SPOT,,,,,1.395751908,1.832566,2.143367787,1.431494965,0.524660017,0.653871735,18.6643,0.15,2.0715,,,,,5,33.532,3.6827,,,,,67.723211,,,,,,,,,,,,,,,,0.30158,0.22912,,
7.2009.5m_SPOT,,,,,1.606765708,2.101303843,2.690972206,1.604316735,0.449047861,0.641173459,18.91835,0.205,1.3665,,,,,5,33.5462,3.97068,,,,,198.769225,,,,,,,,,,,,,,,,3.48242,5.76131,,
8.2009.5m_SPOT,,,,,1.465918803,2.028663159,2.323475263,1.478781051,0.54706378,0.647958057,19.24,0.045,0.0775,,,,,5,,4.64,,,,,112.136042,,,,,,,,,,,,,,,,0.42942,0.45108,,
9.2009.5m_SPOT,,,,,1.721610073,2.385761754,2.695990639,1.722406824,0.479268301,0.574520014,21.35,0.055,0.092,,,,,5,33.57,3.8,,,,,71.539853,,,,,,,,,,,,,,,,0.32865,0.22401,,
10.2009.5m_SPOT,,,,,,,,,,,,,,,,,,5,,,,,,,64.26432,,,,,,,,,,,,,,,,0.22838,0.21567,,
11.2009.5m_SPOT,,,,,,,,,,,,,,,,,,5,,,,,,,70.423419,,,,,,,,,,,,,,,,0.25893,0.28154,,
12.2009.5m_SPOT,,,,,1.461065404,2.125907116,2.299137545,1.481525679,0.59049428,0.645098854,,0.15,0.619,,,,,5,,,,,,,129.81653,,,,,,,,,,,,,,,,0.4745,0.67679,,
1.2010.5m_SPOT,,,,,1.629107413,2.268661371,2.563697304,1.633601624,0.504117152,0.597679544,14.96,,,,,,,5,33.1,,,,,,235.195687,,,,,,,,,,,,,,,,1.1163,2.12981,,
2.2010.5m_SPOT,,,,,1.497125384,2.130439027,2.522194524,1.497715927,0.560236889,0.673415338,14.59,0,0.381542,,,,,5,33.24,,,,,,109.939653,,,,,,,,,,,,,,,,0.65365,0.63286,,
3.2010.5m_SPOT,,,,,1.715607335,2.33097677,2.77471138,1.716272916,0.462344234,0.596775373,14.86,0,0.065383,,,,,5,33.3,,,,,,393.462114,,,,,,,,,,,,,,,,1.93465,0.83162,,
4.2010.5m_SPOT,,,,,1.368004637,2.156648529,2.494102254,1.36959188,0.681835382,0.753695146,15.1212,0.555,5.939,,,,,5,33.4029,5.05802,,,,,174.099885,,,,,,,,,,,,,,,,0.68272,0.71904,,
5.2010.5m_SPOT,,,,,1.506449642,2.253283346,2.564095347,1.50545098,0.595901722,0.676202833,15.0947,0.17,0.182,,,,,5,33.33555,5.34375,,,,,182.214096,,,,,,,,,,,,,,,,1.30468,1.31575,,
6.2010.5m_SPOT,,,,,1.444078617,2.298252586,2.508411941,1.448394446,0.657941281,0.70559858,,0.17,0.337,,,,,5,,,,,,,100.77816,,,,,,,,,,,,,,,,0.30893,0.37905,,
7.2010.5m_SPOT,,,,,1.872944032,2.52613057,2.872899277,1.873723925,0.428001739,0.533907646,17.00085,0.16,0.1165,,,,,5,33.50225,5.60892,,,,,137.67908,,,,,,,,,,,,,,,,0.67807,1.02913,,
8.2010.5m_SPOT,,,,,1.47193282,2.129657821,2.556387544,1.476471135,0.582233831,0.696776794,18.4464,0.125,0.0995,,,,,5,33.47925,4.84354,,,,,98.57449,,,,,,,,,,,,,,,,0.71412,0.40244,,
9.2010.5m_SPOT,,,,,1.40779196,1.884272102,2.606524981,1.398200795,0.538838827,0.746165192,,0.15,0.15,,,,,5,,,,,,,242.752859,,,,,,,,,,,,,,,,0.92392,1.09982,,
10.2010.5m_SPOT,,,,,1.331056536,1.774032855,2.131278131,1.350675491,0.572296533,0.707360616,18.38675,0.145,0.2995,,,,,5,33.48515,3.92192,,,,,95.190036,,,,,,,,,,,,,,,,0.4274,,,
11.2010.5m_SPOT,,,,,1.687206053,2.270327037,2.530442994,1.69614014,0.459032176,0.550975727,15.9502,0.11,0.14,,,,,5,33.42375,4.0327,,,,,102.197743,,,,,,,,,,,,,,,,0.97637,0.44836,,
12.2010.5m_SPOT,,,,,1.652802247,2.325950488,2.566082519,1.661632877,0.50767223,0.583162293,14.82055,0.16,0.093,,,,,5,33.4013,4.11144,,,,,144.293246,,,,,,,,,,,,,,,,1.46838,0.82259,,
1.2011.5m_SPOT,,,,,1.989218594,2.783649128,2.92177016,1.99006452,0.445396195,0.485256554,12.7256,0.786666,2.230666,,,,,5,33.2197,4.40347,,,,,465.40997,,,,,,,,,,,,,,,,7.32448,21.77576,,
2.2011.5m_SPOT,,,,,1.54385851,2.308584248,2.586529548,1.542745284,0.584391673,0.657202407,,,,,,,,5,,,,,,,11.484264,,,,,,,,,,,,,,,,1.07052,1.32458,,
3.2011.5m_SPOT,,,,,2.276007203,2.76021908,2.897716336,2.27618968,0.275086142,0.327609096,13.1843,0.14742,0,,,,,5,33.5129,4.87661,,,,,70.52767,,,,,,,,,,,,,,,,5.02717,1.3618,,
4.2011.5m_SPOT,,,,,1.627719819,2.248540684,2.514076959,1.644526828,0.497237193,0.58541089,16.3206,0.189936,0,,,,,5,33.4063,3.50632,,,,,7.1656647,,,,,,,,,,,,,,,,0.81342,0.8034,,
5.2011.5m_SPOT,,,,,,,,,,,15.9342,0.297368,0,,,,,5,33.4291,3.75533,,,,,17.78177,,,,,,,,,,,,,,,,0.84082,0.93552,,
6.2011.5m_SPOT,,,,,1.498107398,2.190813189,2.541224101,1.496543201,0.581708196,0.676810532,18.4651,0.16960958,0,,,,,5,33.545,3.67913,,,,,6.003615,,,,,,,,,,,,,,,,0.51372,0.40336,,
7.2011.5m_SPOT,,,,,1.440661299,2.057999193,2.578052803,1.438087477,0.583495619,0.720756303,,,,,,,,5,,,,,,,5.398616,,,,,,,,,,,,,,,,0.30393,0.35138,,
8.2011.5m_SPOT,,,,,1.365048025,2.254283196,2.493945488,1.364361792,0.708958849,0.755648363,18.535,0.1947064,0,,,,,5,33.5773,3.60282,,,,,5.421209,,,,,,,,,,,,,,,,0.30992,0.34248,,
9.2011.5m_SPOT,,,,,1.358811076,2.005509098,2.633029554,1.351257331,0.643154819,0.780278884,,,,,,,,5,,,,,,,4.0771356,,,,,,,,,,,,,,,,0.40121,0.43033,,
10.2011.5m_SPOT,,,,,1.493449865,2.136818683,2.404262142,1.492540075,0.565937935,0.648605591,17.1366,0.2181088,0,,,,,5,33.4035,5.25544,,,,,2.6080685,,,,,,,,,,,,,,,,0.56398,0.30684,,
11.2011.5m_SPOT,,,,,1.478224576,2.031260443,2.365471174,1.477288347,0.536271774,0.649773218,15.9854,,,,,,,5,33.3709,5.13928,,,,,6.738521,,,,,,,,,,,,,,,,0.35273,0.36797,,
12.2011.5m_SPOT,,,,,1.422710678,2.205693675,2.497652787,1.426090516,0.649404582,0.717751216,15.3205,0.2337153,0,,,,,5,33.3575,5.02373,,,,,5.346955,,,,,,,,,,,,,,,,0.32284,0.31539,,
1.2012.5m_SPOT,,,,,1.885005973,2.559896049,2.74844198,1.887375374,0.432650673,0.493831661,14.5337,,,,,,,5,33.3258,6.20064,,,,,40.388096,,,,,,,,,,,,,,,,0.65196,1.2374,,
2.2012.5m_SPOT,,,,,1.534526859,2.103418639,2.414747432,1.55177309,0.515572023,0.622175063,14.4827,0.31786104,0.58738944,,,,,5,33.4017,5.79092,,,,,10.09675,,,,,,,,,,,,,,,,0.63298,0.70594,,
3.2012.5m_SPOT,,,,,1.456566692,2.080613804,2.693712641,1.456386691,0.577493189,0.730434384,14.1326,0.23996966,0,,,,,5,33.4728,6.09945,,,,,194.23975,,,,,,,,,,,,,,,,2.056,1.02568,,
4.2012.5m_SPOT,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,1.48303,,,
5.2012.5m_SPOT,,,,,1.4965193,2.289098642,2.525142982,1.48042587,0.614832191,0.674444097,,,,,,,,5,,,,,,,16.075497,,,,,,,,,,,,,,,,0.4251,0.74344,,
6.2012.5m_SPOT,,,,,1.500988413,2.143702021,2.376190773,1.510316736,0.561958968,0.635960055,16.7884,0.27025558,0,,,,,5,33.5546,5.79783,,,,,224.46512,,,,,,,,,,,,,,,,0.29173,0.26123,,
7.2012.5m_SPOT,,,,,1.511118781,1.92106051,2.255483578,1.551608643,0.445075784,0.592890907,18.0948,,,,,,,5,33.5699,5.51897,,,,,4.209793,,,,,,,,,,,,,,,,0.2901,0.22492,,
8.2012.5m_SPOT,,,,,1.480154793,2.130978555,2.49394279,1.493488501,0.575451903,0.678598942,20.8995,0.21377622,0,,,,,5,33.5806,5.30536,,,,,1.036051,,,,,,,,,,,,,,,,0.18505,0.1993,,
9.2012.5m_SPOT,,,,,1.258311276,1.832533462,2.442875048,1.242642334,0.689728657,0.820974605,20.3584,0.21695436,0.24212628,,,,,5,33.5388,5.27966,,,,,2.858858,,,,,,,,,,,,,,,,0.16426,0.15107,,
10.2012.5m_SPOT,,,,,1.372017965,1.823731995,2.148724012,1.353672532,0.548374996,0.676146784,21.1048,0.22460228,0.17187933,,,,,5,33.6361,5.16863,,,,,2.8027546,,,,,,,,,,,,,,,,0.19697,0.18863,,
11.2012.5m_SPOT,,,,,1.286442658,1.646707616,1.856208055,1.310175472,0.557075484,0.665452041,17.5967,,,,,,,5,33.6269,5.38402,,,,,8.442102,,,,,,,,,,,,,,,,0.27236,0.13468,,
12.2012.5m_SPOT,,,,,1.282688985,1.561377706,1.654544798,1.345478083,0.496437101,0.568113617,17.5967,0.094684,0.039441,,,,,5,33.6269,5.38402,,,,,1.8604612,,,,,,,,,,,,,,,,0.26456,0.23167,,
1.2013.5m_SPOT,,,,,1.585379174,2.603047211,2.786191211,1.584801921,0.634833478,0.672275191,13.3976,0.332118,2.051081842,,,,,5,33.5022,5.69879,,,,,57.092552,,,,,,,,,,,,,,,,0.85673,0.77221,,
